Cell#,name,mchan,ap,rl,dp,dchan,ref,r,g,b,ap_atlas,rl_atlas,dp_atlas,expname,period,cth0001,cth0002,cth0003,cth0004,cth0005,cth0006,cth0007,cth0008,cth0009,cth0010,cth0011,cth0012,cth0013,cth0014,cth0015,cth0016,cth0017,cth0018,cth0019,cth0020,cth0021,cth0022,cth0023,cth0024,cth0025,cth0026,cth0027,cth0028,cth0029,cth0030,cth0031,cth0032,cth0033,cth0034,cth0035,cth0036,cth0037,cth0038,cth0039,cth0040,cth0041,cth0042,cth0043,cth0044,cth0045,cth0046,cth0047,cth0048,cth0049,cth0050,cth0051,cth0052,cth0053,cth0054,cth0055,cth0056,cth0057,cth0058,cth0059,cth0060,cth0061,cth0062,cth0063,cth0064,cth0065,cth0066,cth0067,cth0068,cth0069,cth0070,cth0071,cth0072,cth0073,cth0074,cth0075,cth0076,cth0077,cth0078,cth0079,cth0080,cth0081,cth0082,cth0083,cth0084,cth0085,cth0086,cth0087,cth0088,cth0089,cth0090,cth0091,cth0092,cth0093,cth0094,cth0095,cth0096,cth0097,cth0098,cth0099,cth0100,normcth0001,normcth0002,normcth0003,normcth0004,normcth0005,normcth0006,normcth0007,normcth0008,normcth0009,normcth0010,normcth0011,normcth0012,normcth0013,normcth0014,normcth0015,normcth0016,normcth0017,normcth0018,normcth0019,normcth0020,normcth0021,normcth0022,normcth0023,normcth0024,normcth0025,normcth0026,normcth0027,normcth0028,normcth0029,normcth0030,normcth0031,normcth0032,normcth0033,normcth0034,normcth0035,normcth0036,normcth0037,normcth0038,normcth0039,normcth0040,normcth0041,normcth0042,normcth0043,normcth0044,normcth0045,normcth0046,normcth0047,normcth0048,normcth0049,normcth0050,normcth0051,normcth0052,normcth0053,normcth0054,normcth0055,normcth0056,normcth0057,normcth0058,normcth0059,normcth0060,normcth0061,normcth0062,normcth0063,normcth0064,normcth0065,normcth0066,normcth0067,normcth0068,normcth0069,normcth0070,normcth0071,normcth0072,normcth0073,normcth0074,normcth0075,normcth0076,normcth0077,normcth0078,normcth0079,normcth0080,normcth0081,normcth0082,normcth0083,normcth0084,normcth0085,normcth0086,normcth0087,normcth0088,normcth0089,normcth0090,normcth0091,normcth0092,normcth0093,normcth0094,normcth0095,normcth0096,normcth0097,normcth0098,normcth0099,normcth0100,,,,,,,,,,,,,,,,,,,,,,,,,,
165,P9,509,-1,4.612234,2.683063,2003-12-11_001_9,2003-12-11_001_4,0,1,1,4.61,-0.078265,-11.5,2003-12-11-FINAL-NO-Gasps-3,CONTROL,154.284339,125.616472,131.807263,133.273796,71.575151,74.901491,66.180095,58.280716,111.371354,64.163956,99.974396,101.959017,76.563432,115.407155,104.035679,122.907976,115.835565,106.516163,80.241786,111.722393,116.11553,90.39401,127.244414,103.443004,134.684612,125.695033,132.539973,101.22691,117.404563,134.577317,118.425229,138.574256,108.560998,108.022775,136.903703,101.872038,115.25662,118.731719,124.714151,129.41922,109.040834,109.065238,116.891453,115.780205,102.343224,77.437765,63.65472,123.626094,80.402689,91.239244,101.522998,197.171943,210.212604,153.69033,174.896849,152.353925,180.163204,166.260186,144.093392,141.310254,179.003792,154.922367,144.539598,146.162611,141.190436,156.20044,138.626786,125.920577,149.01069,142.463413,123.723852,134.307499,144.248716,125.541343,120.105609,128.438352,124.606345,133.492378,115.702982,122.375911,123.422081,146.349065,124.177626,105.775697,132.468313,141.476391,131.78844,117.828751,112.324082,134.835214,134.265754,133.138158,127.352297,120.582807,117.97931,160.266627,131.450839,125.844883,129.491342,124.376554,0.733944,0.597569,0.627019,0.633995,0.340489,0.356313,0.314825,0.277247,0.529803,0.305234,0.475587,0.485028,0.364219,0.549002,0.494907,0.584684,0.55104,0.506707,0.381717,0.531473,0.552372,0.430012,0.605313,0.492088,0.640707,0.597942,0.630504,0.481545,0.558504,0.640196,0.563359,0.65921,0.516434,0.513874,0.651263,0.484614,0.548286,0.564817,0.593276,0.615659,0.518717,0.518833,0.556063,0.550777,0.486856,0.368378,0.302811,0.5881,0.382483,0.434033,0.482954,0.937964,1,0.731119,0.832,0.724761,0.857052,0.790914,0.685465,0.672225,0.851537,0.736979,0.687588,0.695309,0.671655,0.743059,0.65946,0.599015,0.708857,0.677711,0.588565,0.638913,0.686204,0.597211,0.571353,0.610993,0.592763,0.635035,0.550409,0.582153,0.58713,0.696195,0.590724,0.503184,0.630164,0.673016,0.626929,0.560522,0.534336,0.641423,0.638714,0.63335,0.605826,0.573623,0.561238,0.762403,0.625323,0.598655,0.616002,0.59167,26,,,,,,,,,,,,,,,,,,,,,,,,,
167,T1,401,6.663052,1.3,3.869943,2013-08-01_003_65,2013-08-01_003_79,0,1,1,1.3,-0.751916,-6.66,2013-08-01_003-new-v4f,CONTROL,116.750709,113.849523,89.831575,111.329469,102.486826,120.752289,96.049313,91.298433,91.507766,136.020437,93.426194,108.661416,77.652099,90.615273,118.918111,79.024545,112.459752,99.006115,125.798687,122.398157,106.24167,99.937759,120.050889,131.776031,117.432541,100.528992,104.559269,107.504967,96.403172,87.035505,81.46363,86.820997,80.845163,87.644338,90.991782,63.949119,86.574221,77.833946,71.207952,74.752582,76.709747,84.165524,94.558623,71.538416,108.287864,101.029681,113.437397,113.123711,127.00869,154.392822,162.285581,216.598818,191.851049,176.054666,180.666292,148.021808,169.303072,165.430072,141.545811,159.842979,159.579118,155.651311,137.471161,142.097379,148.414516,147.48012,145.916257,147.525271,146.61796,147.476177,167.727343,153.813158,136.505915,144.011033,152.119783,137.860356,151.151425,137.124151,136.048028,142.46852,149.251787,131.059643,145.905851,135.624133,137.416005,142.978484,148.156169,143.498709,113.180922,141.820371,129.467369,156.778557,143.485445,121.039373,140.184281,129.518023,119.042467,130.609443,114.072994,109.966502,0.539018,0.525624,0.414737,0.513989,0.473164,0.557493,0.443443,0.421509,0.422476,0.627983,0.431333,0.501671,0.358507,0.418355,0.549025,0.364843,0.519208,0.457094,0.580791,0.565092,0.4905,0.461396,0.554255,0.608388,0.542166,0.464125,0.482732,0.496332,0.445077,0.401828,0.376104,0.400838,0.373248,0.404639,0.420094,0.295242,0.399698,0.359346,0.328755,0.34512,0.354156,0.388578,0.436561,0.330281,0.499947,0.466437,0.523721,0.522273,0.586378,0.712805,0.749245,1,0.885744,0.812815,0.834106,0.683392,0.781644,0.763763,0.653493,0.737968,0.73675,0.718616,0.634681,0.656039,0.685205,0.680891,0.673671,0.681099,0.67691,0.680872,0.774369,0.710129,0.630225,0.664875,0.702311,0.636478,0.69784,0.633079,0.628111,0.657753,0.68907,0.60508,0.673623,0.626154,0.634426,0.660107,0.684012,0.662509,0.522537,0.654761,0.597729,0.72382,0.662448,0.558818,0.647207,0.597963,0.549599,0.603002,0.526656,0.507697,26,,,,,,,,,,,,,,,,,,,,,,,,,
168,A6b,966,1.935484,0,3.375397,2002-03-07_001_46,2002-03-07_001_41,0,1,1,0,-3.18961,-1.94,2002-03-07_001-v6,CONTROL,131.836654,169.028147,120.727214,61.652575,121.49969,120.575004,168.16476,146.210542,60.301487,122.818019,98.173985,83.753696,108.735434,107.874103,72.77796,132.817186,84.175529,61.328249,98.902222,121.62653,46.82191,108.238381,97.248955,122.049137,25.260553,85.734565,131.063728,120.805101,72.544332,60.67284,85.947242,49.321238,96.770423,146.73514,120.04107,133.393907,84.892101,47.691769,109.226381,85.651553,108.986605,72.234476,108.75606,110.270206,61.101922,34.955818,107.969817,60.010341,98.706168,95.926846,175.718176,201.172062,201.171657,189.053868,197.138923,171.478505,203.316003,149.822272,196.646225,153.950071,182.12888,149.580858,141.925342,161.923654,175.939591,130.133032,139.366339,148.077987,132.824297,170.48008,129.080208,135.815852,128.103475,134.75182,139.254907,150.131262,147.042462,124.151944,120.25027,109.710147,128.079984,113.731817,133.345421,143.630768,138.321523,136.072079,150.709394,111.061831,170.203459,140.757969,141.85057,150.324536,130.833749,134.898545,143.125284,135.562847,156.915883,143.303549,142.924222,129.558183,0.648432,0.831357,0.593791,0.303235,0.59759,0.593042,0.82711,0.71913,0.29659,0.604075,0.482864,0.411939,0.53481,0.530574,0.357955,0.653255,0.414013,0.30164,0.486446,0.598214,0.230291,0.532365,0.478314,0.600293,0.124243,0.421681,0.644631,0.594174,0.356806,0.298416,0.422727,0.242584,0.475961,0.72171,0.590416,0.656092,0.417538,0.23457,0.537225,0.421273,0.536045,0.355282,0.534911,0.542359,0.300527,0.171929,0.531044,0.295158,0.485482,0.471812,0.864261,0.989455,0.989453,0.929852,0.969618,0.843409,1,0.736894,0.967195,0.757196,0.895792,0.735706,0.698053,0.796414,0.86535,0.640053,0.685467,0.728314,0.65329,0.838498,0.634875,0.668004,0.630071,0.66277,0.684919,0.738413,0.723221,0.610635,0.591445,0.539604,0.629955,0.559384,0.655853,0.706441,0.680328,0.669264,0.741257,0.546252,0.837138,0.692311,0.697685,0.739364,0.6435,0.663492,0.703955,0.666759,0.771783,0.704832,0.702966,0.637226,26,,,,,,,,,,,,,,,,,,,,,,,,,
178,A9f,969,3.818134,0.2,3.064672,2004-01-08_001_33,2004-01-08_001_26,0,1,1,0.2,-3.543542,-3.82,2004-01-08_001-FINAL-no-gasp,CONTROL,66.687332,132.781825,125.085391,124.600929,105.55935,171.785232,67.466799,107.028688,95.913356,117.067595,123.122374,123.795828,134.456157,96.424541,103.65084,87.836417,171.792269,143.145849,171.274007,105.695741,87.247772,47.302832,95.255934,184.464549,123.935041,155.615887,113.062103,136.652964,38.051663,116.26776,115.387081,85.183653,105.884263,203.584958,87.045656,106.649627,104.149879,77.546418,134.841528,161.37275,75.881447,104.531536,58.965189,115.538904,76.338418,75.067363,85.887485,144.942407,125.338543,127.337756,103.762477,114.87144,80.840583,132.913073,118.701975,80.29342,148.119538,163.426626,152.337584,134.491535,130.813096,101.192807,148.372583,119.505871,113.777552,154.512552,146.295595,131.237267,124.644341,159.701692,119.969849,128.707351,159.315108,69.905257,144.391217,96.365299,140.616999,164.025477,145.879337,122.300771,97.004737,175.642126,157.556895,128.773523,144.669499,193.412781,122.512584,114.875931,108.430427,159.828103,165.909253,141.648765,155.102593,181.933703,151.294465,108.116194,149.894323,152.267048,115.315625,127.380616,0.327565,0.652218,0.614414,0.612034,0.518503,0.843801,0.331394,0.52572,0.471122,0.575031,0.604771,0.608079,0.660442,0.473633,0.509128,0.431448,0.843836,0.703126,0.84129,0.519173,0.428557,0.232349,0.467893,0.906081,0.608763,0.764378,0.555356,0.671233,0.186908,0.571102,0.566776,0.418418,0.520099,1,0.427564,0.523858,0.511579,0.380904,0.662335,0.792656,0.372726,0.513454,0.289634,0.567522,0.374971,0.368727,0.421875,0.71195,0.615657,0.625477,0.509677,0.564243,0.397085,0.652863,0.583059,0.394398,0.727556,0.802744,0.748275,0.660616,0.642548,0.497054,0.728799,0.587007,0.55887,0.758959,0.718597,0.644631,0.612247,0.784447,0.589286,0.632205,0.782549,0.343371,0.709243,0.473342,0.690704,0.805686,0.716553,0.600736,0.476483,0.862746,0.773912,0.63253,0.71061,0.950035,0.601776,0.564265,0.532605,0.785068,0.814939,0.695772,0.761857,0.89365,0.743151,0.531062,0.736274,0.747929,0.566425,0.625688,26,,,,,,,,,,,,,,,,,,,,,,,,,
179,Z18d,894,1.160925,3.737112,4.16597,2014-04-10_001_42,2014-04-10_001_56,0,1,1,3.74,-2.285768,-1.16,2014-04-10_001-v6f,CONTROL,151.233175,95.764264,180.949533,119.58282,195.388019,129.911996,82.943847,75.861614,105.156985,150.304109,154.417678,62.786685,161.029671,98.190357,98.166267,98.401445,134.254994,151.892596,105.084825,77.943737,119.023133,90.419635,125.515613,81.55459,42.384527,139.316868,100.275194,128.496962,89.872466,54.225953,104.749944,128.18254,111.312215,81.290091,90.699671,112.971125,142.65164,77.230672,90.824831,91.462669,83.135221,84.568356,110.793275,118.865272,63.757736,85.124582,90.376729,82.568775,90.135774,124.997896,108.475198,98.645581,122.349355,108.448304,84.427282,77.172084,157.637198,126.341248,147.450231,122.587961,80.383965,138.022738,153.705175,111.786111,118.101009,152.477475,140.448382,138.853361,130.413507,100.394386,108.453064,148.963178,209.576101,117.607948,132.74476,165.679452,140.705136,144.973275,194.336407,208.060706,126.276767,203.509064,150.175702,136.467809,166.519114,122.999132,132.180937,122.896714,166.057505,202.319281,146.58389,148.748085,162.725577,172.89403,153.881058,121.302925,159.051795,132.089503,120.469691,144.941622,0.721615,0.456943,0.863407,0.570594,0.932301,0.61988,0.39577,0.361976,0.50176,0.717182,0.73681,0.299589,0.768359,0.468519,0.468404,0.469526,0.640603,0.724761,0.501416,0.371911,0.567923,0.431441,0.598902,0.389141,0.202239,0.664756,0.478467,0.613128,0.42883,0.258741,0.499818,0.611628,0.53113,0.387879,0.432777,0.539046,0.680667,0.368509,0.433374,0.436417,0.396683,0.403521,0.528654,0.56717,0.304222,0.406175,0.431236,0.39398,0.430086,0.596432,0.517593,0.470691,0.583794,0.517465,0.402848,0.368229,0.752172,0.602842,0.703564,0.584933,0.383555,0.658581,0.73341,0.533392,0.563523,0.727552,0.670155,0.662544,0.622273,0.479035,0.517488,0.710783,1,0.561171,0.633396,0.790546,0.67138,0.691745,0.927283,0.992769,0.602534,0.971051,0.716569,0.651161,0.794552,0.586895,0.630706,0.586406,0.792349,0.965374,0.69943,0.709757,0.776451,0.82497,0.734249,0.578801,0.758921,0.63027,0.574826,0.691594,26,,,,,,,,,,,,,,,,,,,,,,,,,
181,T2,402,6.996544,1.3,4.170814,2013-08-01_003_66,2013-08-01_003_79,0,1,1,1.3,-1.051916,-7,2013-08-01_003-new-v4f,CONTROL,111.015561,118.742118,98.486678,147.706407,124.504232,75.82649,110.315225,82.50188,115.215724,147.956109,84.050022,118.56746,137.428676,114.333291,121.165404,120.384696,100.257038,104.734725,107.752678,71.331653,104.34475,117.452709,93.140602,109.162995,110.666237,104.018303,103.896595,126.446255,126.732332,105.896594,115.612667,86.888821,98.517029,162.938417,194.472125,128.627128,125.24208,106.648754,119.157454,95.299611,72.045695,104.878457,160.054145,135.000353,106.61505,130.148585,94.421039,88.846378,83.046912,75.129538,121.14629,166.69415,136.326464,118.694576,93.177913,135.443931,140.359197,110.494738,120.84485,148.11478,147.719445,165.792627,146.570352,150.522147,104.236746,127.172791,126.568206,137.982525,153.1584,117.084893,125.472374,122.258239,119.184968,166.087495,82.458743,152.437647,148.547829,134.405372,138.946122,135.267718,152.735375,122.315454,131.461603,174.207515,137.155576,119.423059,128.241636,98.006335,130.38671,144.240577,134.79019,131.110091,174.845918,116.394628,95.690491,143.818458,158.419926,168.249704,161.131452,133.939451,0.570856,0.610587,0.506431,0.759525,0.640216,0.389909,0.567255,0.424235,0.592454,0.760809,0.432196,0.609689,0.706675,0.587916,0.623048,0.619033,0.515534,0.538559,0.554078,0.366796,0.536554,0.603957,0.478941,0.56133,0.56906,0.534875,0.534249,0.650202,0.651674,0.544534,0.594495,0.446793,0.506587,0.83785,1,0.661417,0.64401,0.548401,0.612723,0.490043,0.370468,0.539298,0.823018,0.694189,0.548228,0.66924,0.485525,0.456859,0.427038,0.386325,0.622949,0.857162,0.701008,0.610342,0.479132,0.69647,0.721745,0.568178,0.621399,0.761625,0.759592,0.852526,0.753683,0.774004,0.535998,0.653938,0.65083,0.709523,0.78756,0.602065,0.645195,0.628667,0.612864,0.854043,0.424013,0.783853,0.763852,0.691129,0.714478,0.695564,0.785384,0.628961,0.675992,0.895797,0.705271,0.614088,0.659435,0.503961,0.670465,0.741703,0.693108,0.674184,0.89908,0.598516,0.492052,0.739533,0.814615,0.865161,0.828558,0.688733,26,,,,,,,,,,,,,,,,,,,,,,,,,
186,D21a,741,5.117946,3.084663,3.44938,2014-02-18_001_21,2014-02-18_001_1,0,1,1,3.08,-2.066931,-5.12,2014-02-18_001-v8,CONTROL,125.934857,106.45966,87.334179,131.562208,104.466475,93.046265,116.629887,130.401143,98.482544,105.61419,95.643349,131.150648,86.096808,108.473871,76.059379,94.356382,113.834266,84.19583,131.463048,136.063157,112.380296,92.521963,152.501604,118.559257,96.616619,101.311015,110.991947,101.351908,96.18309,126.724277,131.279666,76.143348,144.365897,84.346844,94.969112,89.029076,102.38833,77.24409,140.315621,123.716151,104.953805,93.566324,87.368774,95.626737,129.651232,137.108013,97.841023,87.413497,127.855888,99.402448,140.853937,131.100477,135.245372,143.463415,126.389188,160.020834,128.311217,145.797018,181.66256,122.23016,150.691146,147.505928,171.555215,155.7557,163.630894,113.559911,129.18815,177.589789,143.773723,136.067137,134.393961,104.211708,175.20538,124.613781,195.740108,141.433318,103.307609,176.142836,131.892621,114.889873,123.427332,101.12461,179.81713,113.303588,134.115548,153.796583,95.255033,145.112676,99.223601,140.636994,147.637329,154.493729,124.909609,162.803422,167.217328,81.968908,117.852187,172.002945,106.340995,129.100838,0.643378,0.543883,0.446174,0.672127,0.5337,0.475356,0.595841,0.666195,0.503129,0.539563,0.488624,0.670024,0.439853,0.554173,0.388573,0.482049,0.581558,0.430141,0.67162,0.695122,0.57413,0.472678,0.779102,0.605697,0.493596,0.517579,0.567037,0.517788,0.491382,0.647411,0.670684,0.389002,0.737539,0.430912,0.48518,0.454833,0.523083,0.394626,0.716847,0.632043,0.53619,0.478013,0.446351,0.488539,0.662364,0.700459,0.499852,0.446579,0.653192,0.507829,0.719597,0.669768,0.690944,0.732928,0.645699,0.817517,0.655518,0.74485,0.92808,0.624451,0.769853,0.75358,0.876444,0.795727,0.83596,0.580157,0.659998,0.907273,0.734513,0.695142,0.686594,0.532398,0.895092,0.636629,1,0.722557,0.527779,0.899881,0.673815,0.586951,0.630567,0.516627,0.918652,0.578847,0.685172,0.785718,0.48664,0.741354,0.506915,0.718488,0.754252,0.78928,0.63814,0.831733,0.854282,0.418764,0.602085,0.878731,0.543276,0.659552,26,,,,,,,,,,,,,,,,,,,,,,,,,
187,Z1b,861,4.536395,4.298887,2.736086,2005-02-17_001_41,2005-02-17_001_72,0,1,1,4.3,-0.829355,-4.54,2005-02-17-FINAL-NO-GASPSb-cthc-all-cells,CONTROL,160.227386,131.295797,84.293022,132.823739,128.73046,136.535865,118.890294,178.027477,118.057445,128.95746,124.944203,96.955047,80.507159,117.256934,140.957738,81.581879,98.887927,119.117408,122.172713,136.376585,77.160523,101.589547,127.485426,130.748801,91.223614,127.119846,98.044438,110.43864,111.710093,96.269074,102.853875,138.067149,111.073958,103.83545,86.552114,122.901588,113.725656,100.832345,118.227802,111.208898,135.212107,114.026321,110.321653,118.803319,98.47596,108.350918,99.569829,111.54617,112.384185,127.73545,102.434856,88.51974,111.015522,119.512524,92.426272,147.91342,131.726832,134.158601,111.269423,109.806556,121.741501,98.636829,74.625741,182.055134,146.442234,135.833225,132.845042,148.945965,132.477199,150.348965,159.59661,105.169428,107.026985,195.439881,138.901219,131.169158,110.680909,113.579033,134.07587,125.149337,142.746312,128.715118,202.246117,151.963484,115.823673,137.937993,113.783728,138.874165,156.574102,127.250596,142.606935,148.140683,137.870625,154.893351,131.315946,132.667198,136.251046,126.438912,123.021194,150.62287,0.79224,0.649188,0.416784,0.656743,0.636504,0.675098,0.58785,0.880252,0.583732,0.637626,0.617783,0.479391,0.398065,0.579773,0.696961,0.403379,0.488948,0.588973,0.604079,0.67431,0.381518,0.502307,0.630348,0.646484,0.451052,0.62854,0.484778,0.546061,0.552347,0.476,0.508558,0.682669,0.549202,0.513411,0.427954,0.607683,0.562313,0.498563,0.584574,0.549869,0.668552,0.5638,0.545482,0.58742,0.486912,0.535738,0.49232,0.551537,0.55568,0.631584,0.506486,0.437683,0.548913,0.590926,0.456999,0.731354,0.651319,0.663343,0.550168,0.542935,0.601947,0.487707,0.368985,0.900166,0.724079,0.671623,0.656848,0.736459,0.65503,0.743396,0.789121,0.520007,0.529192,0.966347,0.686793,0.648562,0.547259,0.561588,0.662934,0.618797,0.705805,0.636428,1,0.751379,0.572687,0.68203,0.5626,0.686659,0.774176,0.629187,0.705116,0.732477,0.681697,0.765866,0.649288,0.655969,0.673689,0.625173,0.608275,0.74475,26,,,,,,,,,,,,,,,,,,,,,,,,,
204,Z4,804,3.795038,4.107312,2.507103,2014-04-10_001_28,2014-04-10_001_56,0,1,1,4.11,-0.625768,-3.8,2014-04-10_001-v6f,CONTROL,122.964202,111.150359,114.896069,107.960215,88.18523,85.0393,123.682672,162.959288,121.811968,112.686126,76.393585,100.039442,110.441942,114.174284,91.872969,148.370294,93.262678,155.768828,99.330837,127.080135,92.983338,103.872932,120.850263,105.09651,104.682999,120.448467,105.33246,103.665971,214.456631,98.469007,83.055216,107.907664,107.623241,100.576783,113.152645,114.219997,146.308149,87.949498,159.881166,36.770768,98.949039,104.496562,130.303891,109.886101,141.829334,141.8566,135.411913,73.20791,104.598115,45.933573,98.761439,91.019168,164.650333,178.726942,146.828564,176.623616,178.677454,157.126309,164.680906,182.96253,143.813555,131.313709,170.471405,151.237697,144.439891,144.619249,163.558752,119.531349,114.874476,156.560258,202.69033,102.162844,133.078003,114.170178,132.361944,107.237909,102.722468,110.930774,130.688249,140.244338,127.497609,120.761754,145.423254,134.335224,110.232173,102.225464,118.169852,109.399755,119.203288,125.774155,144.22556,118.283799,160.873568,127.000767,130.457394,135.107729,161.329832,85.229077,124.815974,108.401316,0.573376,0.518288,0.535754,0.503413,0.411203,0.396534,0.576726,0.759871,0.568003,0.525449,0.356219,0.466479,0.514985,0.532389,0.428399,0.691843,0.434879,0.726342,0.463174,0.592568,0.433576,0.484354,0.563518,0.49006,0.488131,0.561645,0.49116,0.483389,1,0.459156,0.387282,0.503168,0.501842,0.468984,0.527625,0.532602,0.682227,0.410104,0.745517,0.17146,0.461394,0.487262,0.6076,0.512393,0.661343,0.66147,0.631419,0.341365,0.487736,0.214186,0.460519,0.424418,0.767756,0.833394,0.684654,0.823587,0.833164,0.732672,0.767898,0.853145,0.670595,0.612309,0.794899,0.705213,0.673516,0.674352,0.762666,0.557368,0.535654,0.730032,0.945134,0.47638,0.620536,0.53237,0.617197,0.500045,0.478989,0.517264,0.609392,0.653952,0.594515,0.563106,0.678101,0.626398,0.514007,0.476672,0.55102,0.510125,0.555839,0.586478,0.672516,0.551551,0.750145,0.592198,0.608316,0.63,0.752273,0.397419,0.58201,0.50547,26,,,,,,,,,,,,,,,,,,,,,,,,,
207,A11b,931,4.181279,0.2,2.892884,2004-01-08_001_35,2004-01-08_001_26,0,1,1,0.2,-3.373542,-4.18,2004-01-08_001-FINAL-no-gasp,CONTROL,152.712848,149.328796,114.180888,147.272444,96.060634,167.078818,96.205814,89.66764,85.13549,132.095821,94.699552,81.735395,115.83477,113.843808,128.219664,148.053841,133.1947,71.112861,109.978735,123.505982,94.653597,129.31681,75.848904,113.996396,115.246573,80.413034,99.798247,132.546858,132.514829,128.987472,105.737348,120.633423,128.489095,151.543713,139.129839,128.475089,129.138921,90.039687,100.880074,134.533913,94.912318,81.201947,66.802547,70.888037,99.139674,142.081071,99.76616,133.235663,107.660016,86.108107,104.051955,132.247668,125.405164,141.048551,138.124565,194.474396,180.81108,157.984993,138.094843,167.109581,171.729888,157.954034,143.284905,177.846052,141.279192,118.865243,171.299433,106.682351,131.598635,121.015227,135.853329,111.078329,106.774762,109.465834,155.348915,131.549723,122.183053,120.56597,131.44116,139.208849,121.472972,156.579597,146.726149,119.211277,128.763293,107.658014,93.516684,115.69669,111.145344,118.012526,109.467108,128.842411,130.984975,123.452591,156.846542,135.997116,130.952492,103.727353,117.220594,143.070081,0.785259,0.767858,0.587126,0.757284,0.49395,0.85913,0.494697,0.461077,0.437772,0.679245,0.486951,0.420289,0.59563,0.585392,0.659314,0.761302,0.684896,0.365667,0.565518,0.635076,0.486715,0.664955,0.39002,0.586177,0.592605,0.413489,0.513169,0.681565,0.6814,0.663262,0.543708,0.620305,0.660699,0.779248,0.715415,0.660627,0.664041,0.46299,0.518732,0.691782,0.488045,0.417546,0.343503,0.364511,0.509783,0.73059,0.513004,0.685106,0.553595,0.442773,0.535042,0.680026,0.644842,0.725281,0.710246,1,0.929742,0.812369,0.710093,0.859288,0.883046,0.81221,0.73678,0.914496,0.726467,0.611213,0.880833,0.548568,0.676689,0.622268,0.698567,0.571172,0.549043,0.56288,0.798814,0.676437,0.628273,0.619958,0.675879,0.715821,0.624622,0.805142,0.754475,0.612992,0.662109,0.553585,0.480869,0.59492,0.571517,0.606828,0.562887,0.662516,0.673533,0.634801,0.806515,0.699306,0.673366,0.533373,0.602756,0.735676,26,,,,,,,,,,,,,,,,,,,,,,,,,
216,Z32a,862,-1.29633,3.387062,2.665887,2013-05-09_001_56,2013-05-09_001_56,0,1,1,3.39,-0.768193,1.3,2013-05-09_001-v6f,CONTROL,123.577238,101.907764,115.851523,141.058553,91.802917,118.375754,120.93794,108.401437,118.463984,105.248029,115.299679,99.768269,118.72332,101.471289,100.363298,86.085935,82.951764,99.808112,125.371218,91.742515,108.598919,102.188092,111.062612,96.181368,79.582653,71.033978,131.632105,81.741158,94.892763,74.710293,112.865172,83.845663,105.782307,151.732989,82.613541,118.548925,91.557089,89.147513,110.020917,86.782747,79.056572,101.08991,82.886436,115.719665,115.402397,89.950359,80.254531,96.17433,81.839226,107.111594,91.585067,146.039625,111.575971,117.705813,154.989206,158.714308,153.681579,225.433819,174.391811,180.191962,182.140672,190.058592,182.665666,178.115228,182.850185,140.947157,199.407173,159.76254,149.625817,148.979523,147.980392,156.569124,141.080839,131.29281,139.697973,180.146573,139.469446,122.829047,133.526673,157.383011,125.982279,110.740188,125.423195,112.646373,140.530131,151.127742,145.284429,124.518564,162.802364,123.850742,124.762826,133.701504,130.48281,149.123788,125.65818,124.130422,112.451348,112.38819,110.249386,121.450924,0.548175,0.452052,0.513905,0.62572,0.407228,0.525102,0.536468,0.480857,0.525493,0.466869,0.511457,0.442561,0.526644,0.450116,0.445201,0.381868,0.367965,0.442738,0.556133,0.40696,0.481733,0.453295,0.492662,0.42665,0.35302,0.315099,0.583906,0.362595,0.420934,0.331407,0.500658,0.37193,0.469239,0.673071,0.366465,0.52587,0.406137,0.395449,0.488041,0.384959,0.350686,0.448424,0.367675,0.51332,0.511913,0.39901,0.356,0.426619,0.36303,0.475135,0.406261,0.647816,0.494939,0.52213,0.687515,0.704039,0.681715,1,0.773583,0.799312,0.807956,0.843079,0.810285,0.7901,0.811104,0.625226,0.884549,0.708689,0.663724,0.660857,0.656425,0.694524,0.625819,0.582401,0.619685,0.799111,0.618671,0.544856,0.59231,0.698134,0.558844,0.491231,0.556364,0.499687,0.623376,0.670386,0.644466,0.552351,0.722174,0.549388,0.553434,0.593085,0.578808,0.661497,0.557406,0.550629,0.498822,0.498542,0.489054,0.538743,26,,,,,,,,,,,,,,,,,,,,,,,,,
